"Lon","Lat","origin"
29,-39.15,"no_encounter"
43.43,-6.78,"no_sperm_whale_sighting"
81,-34.86,"no_sperm_whale_sighting"
29,-38.4,"no_encounter"
51.2,-38.36,"no_encounter"
72.35,-34.08,"no_sperm_whale_sighting"
48,-29.63,"no_encounter"
36.24,-24.96,"no_sperm_whale_sighting"
28.95,-35.16,"no_encounter"
55.66,-4.23,"no_sperm_whale_sighting"
77.96,-37.86,"no_encounter"
45.41,-14.16,"no_sperm_whale_sighting"
78,-38.23,"no_sperm_whale_sighting"
77.5,6,"no_sperm_whale_sighting"
39.3,-32.2,"no_encounter"
64,-20.96,"no_encounter"
66.35,-37.1,"no_encounter"
46,-13.5,"no_encounter"
49.28,-24.26,"no_encounter"
54.31,-15.66,"no_sperm_whale_sighting"
51.45,-30.98,"no_sperm_whale_sighting"
61.08,-36,"no_sperm_whale_sighting"
55.5,-4.67,"no_encounter"
56.33,17.41,"no_sperm_whale_sighting"
43.31,-4.53,"no_sperm_whale_sighting"
42.91,-29.06,"no_sperm_whale_sighting"
75.5,8.83,"no_encounter"
58.31,-39.8,"no_sperm_whale_sighting"
59.51,-8.76,"no_encounter"
79.35,-24.21,"no_sperm_whale_sighting"
68,-35.1,"no_encounter"
59.98,-39.78,"no_sperm_whale_sighting"
47.86,-24.4,"no_encounter"
30.78,-38.08,"no_encounter"
84.25,-39.06,"no_encounter"
32.45,-26,"no_sperm_whale_sighting"
69.88,-38.4,"no_sperm_whale_sighting"
35.83,-25.83,"no_sperm_whale_sighting"
36.66,-26.26,"no_encounter"
44.81,-15.7,"no_encounter"
71,1.08,"no_encounter"
33.26,-39.95,"no_encounter"
74.33,-39.63,"no_encounter"
41,-16.76,"no_sperm_whale_sighting"
71.63,-36.53,"no_sperm_whale_sighting"
60.01,-30.48,"no_sperm_whale_sighting"
40.28,-27.41,"no_encounter"
64.5,-34.43,"no_sperm_whale_sighting"
30.9,-32.45,"no_sperm_whale_sighting"
44.78,-27.66,"no_sperm_whale_sighting"
36,-24.63,"no_encounter"
42.05,-4.6,"no_encounter"
34.48,-35,"no_encounter"
50,-17.12,"no_sperm_whale_sighting"
51.31,-38.16,"no_sperm_whale_sighting"
40.66,-21.91,"no_sperm_whale_sighting"
55.36,-3.26,"no_encounter"
61.24,-31.33,"no_sperm_whale_sighting"
69.76,-40.21,"no_encounter"
59.45,-27,"no_encounter"
42.41,-17.33,"no_sperm_whale_sighting"
33.43,-26.58,"no_sperm_whale_sighting"
33,-37.66,"no_sperm_whale_sighting"
75.4,-1.13,"no_sperm_whale_sighting"
53.21,-38.31,"no_encounter"
57.71,-33.98,"no_sperm_whale_sighting"
38.83,-25.15,"no_encounter"
72.05,-35.21,"no_encounter"
67.06,-33.31,"no_encounter"
83.68,-36.65,"no_sperm_whale_sighting"
43.55,-38.63,"no_encounter"
49.26,-23.35,"no_encounter"
27.91,-39.4,"no_sperm_whale_sighting"
39.38,-30.78,"no_encounter"
50.63,-31.5,"no_encounter"
40.16,-39.33,"no_encounter"
41,-15,"no_sperm_whale_sighting"
36.16,-35,"no_sperm_whale_sighting"
46.05,-38.1,"no_encounter"
64.08,-37.78,"no_sperm_whale_sighting"
29.33,-37.5,"no_sperm_whale_sighting"
57.1,-29,"no_sperm_whale_sighting"
57.46,-20.26,"no_sperm_whale_sighting"
70.38,-37.78,"no_encounter"
41.7,-4.66,"no_sperm_whale_sighting"
58.5,-36.33,"no_encounter"
61.33,-36.16,"no_encounter"
65.36,-35.78,"no_encounter"
26.53,-39.31,"no_sperm_whale_sighting"
56.8,-34.98,"no_encounter"
48.73,-24.7,"no_encounter"
53.08,-23.91,"no_encounter"
36.48,-22.61,"no_sperm_whale_sighting"
42.75,-24.78,"no_encounter"
61.61,-37.11,"no_sperm_whale_sighting"
46.21,-0.93,"no_encounter"
73.71,-37.8,"no_sperm_whale_sighting"
55.33,-39.95,"no_encounter"
64,-36.5,"no_sperm_whale_sighting"
84.7,-36.9,"no_encounter"
78.46,-38.78,"no_sperm_whale_sighting"
42.35,-14,"no_encounter"
34.71,-29.01,"no_encounter"
75.08,-33.63,"no_encounter"
71.5,-33.73,"no_sperm_whale_sighting"
69,-34.66,"no_sperm_whale_sighting"
77.51,-38.71,"no_encounter"
48.66,-1.18,"no_sperm_whale_sighting"
44.31,-10.96,"no_encounter"
49.73,-9.73,"no_sperm_whale_sighting"
48.16,-23.73,"no_encounter"
77.8,-37.53,"no_encounter"
56.6,-35.41,"no_encounter"
44.18,-10.5,"no_encounter"
53,15.66,"no_encounter"
56.16,-35.56,"no_sperm_whale_sighting"
79.66,-32.75,"no_sperm_whale_sighting"
68.85,-32.83,"no_encounter"
47.66,-13.5,"no_encounter"
40.25,-22.11,"no_encounter"
83.46,-36.43,"no_sperm_whale_sighting"
41.69,-13.5,"no_encounter"
48.33,-35.3,"no_sperm_whale_sighting"
61.15,-33.93,"no_sperm_whale_sighting"
57.66,-35.25,"no_encounter"
42.36,-15.23,"no_sperm_whale_sighting"
59.86,-8.25,"no_sperm_whale_sighting"
64.36,-34.3,"no_encounter"
44.2,-6.85,"no_sperm_whale_sighting"
53.76,0.8,"no_encounter"
34.85,-39.06,"no_encounter"
51.96,-23.86,"no_encounter"
48.55,-29.13,"no_encounter"
41.76,-8.56,"no_sperm_whale_sighting"
36,-25.38,"no_encounter"
40.18,-19.66,"no_sperm_whale_sighting"
61.88,-34.5,"no_encounter"
51.91,-0.86,"no_encounter"
41.08,-3.11,"no_encounter"
53.43,-1.65,"no_encounter"
77.12,-28.42,"no_sperm_whale_sighting"
38.4,-21.5,"no_encounter"
34.48,-24.36,"no_encounter"
37.21,-23.83,"no_encounter"
71.73,-33.96,"no_encounter"
31.33,-36.36,"no_encounter"
27.08,-39.45,"no_sperm_whale_sighting"
83.2,-39.5,"no_sperm_whale_sighting"
74.03,-37.7,"no_sperm_whale_sighting"
53.88,-40,"no_encounter"
32.45,-26,"no_encounter"
56.83,-5.11,"no_sperm_whale_sighting"
72.65,-37.98,"no_sperm_whale_sighting"
43.69,-15.55,"no_sperm_whale_sighting"
45.86,-9.13,"no_sperm_whale_sighting"
51.78,-32.71,"no_encounter"
42.41,-24.4,"no_encounter"
28.83,-38,"no_encounter"
44.3,-4.03,"no_sperm_whale_sighting"
38.41,-21.78,"no_sperm_whale_sighting"
46.61,-7.95,"no_encounter"
66.15,-35.91,"no_sperm_whale_sighting"
73.38,-34.6,"no_sperm_whale_sighting"
27.28,-35.1,"no_encounter"
73.26,-35.51,"no_sperm_whale_sighting"
75.83,-31.23,"no_encounter"
69.51,-30.75,"no_encounter"
68.43,-34.06,"no_sperm_whale_sighting"
41.08,-4.88,"no_sperm_whale_sighting"
46.37,-9.4,"no_encounter"
45.7,11.83,"no_sperm_whale_sighting"
44.56,-13.41,"no_sperm_whale_sighting"
64.26,-22.16,"no_encounter"
80.28,-33.7,"no_sperm_whale_sighting"
49.28,-24.15,"no_encounter"
65.46,-34.53,"no_sperm_whale_sighting"
37.45,-23.18,"no_encounter"
74.15,-34.31,"no_sperm_whale_sighting"
37.51,-36.03,"no_sperm_whale_sighting"
79.53,-33,"no_encounter"
84,-36.66,"no_encounter"
44.39,-9.6,"no_sperm_whale_sighting"
47.46,-24.95,"no_encounter"
76.5,-28.2,"no_encounter"
48.76,-24.65,"no_sperm_whale_sighting"
35.68,-26.36,"no_encounter"
47.05,-12.35,"no_encounter"
61.78,-33.45,"no_encounter"
73.58,-34.35,"no_encounter"
70,-33.37,"no_sperm_whale_sighting"
58,-38.33,"no_sperm_whale_sighting"
61.05,-39.2,"no_encounter"
59.98,-39.78,"no_encounter"
54.83,-38.96,"no_sperm_whale_sighting"
56.31,-3.93,"no_sperm_whale_sighting"
33.83,-27,"no_encounter"
39.18,-22.96,"no_sperm_whale_sighting"
72.93,-38.93,"no_sperm_whale_sighting"
52.33,-33.83,"no_sperm_whale_sighting"
42.66,-5.15,"no_sperm_whale_sighting"
57.46,-20.26,"no_sperm_whale_sighting"
28.31,-35,"no_encounter"
35.45,-37.61,"no_sperm_whale_sighting"
72.25,-35.33,"no_encounter"
72.41,-22.33,"no_sperm_whale_sighting"
51.93,-16.16,"no_sperm_whale_sighting"
41,-23.96,"no_encounter"
42.38,-27.61,"no_encounter"
74.47,-33.26,"no_encounter"
31.46,-32.33,"no_sperm_whale_sighting"
43.66,-13.86,"no_encounter"
65,-35.28,"no_sperm_whale_sighting"
82.83,-37.43,"no_encounter"
81.43,-39.96,"no_sperm_whale_sighting"
39.66,-19.9,"no_sperm_whale_sighting"
28.28,-37,"no_sperm_whale_sighting"
28.9,-34.76,"no_encounter"
28.45,-34.21,"no_sperm_whale_sighting"
43.85,-33.96,"no_sperm_whale_sighting"
57.66,-34.81,"no_sperm_whale_sighting"
77.5,-35.46,"no_encounter"
49.83,-23.7,"no_encounter"
40.48,-6.01,"no_sperm_whale_sighting"
42.5,-4.68,"no_encounter"
52.06,-3,"no_encounter"
70.48,-35.5,"no_encounter"
57.5,-34.98,"no_sperm_whale_sighting"
78.5,-37.66,"no_encounter"
46.55,-26.03,"no_encounter"
73.65,1.58,"no_encounter"
53.48,-4.41,"no_sperm_whale_sighting"
62.31,8.41,"no_sperm_whale_sighting"
77,-30.88,"no_encounter"
55.16,-11.2,"no_encounter"
63.4,-19.7,"no_sperm_whale_sighting"
67.93,-22.03,"no_sperm_whale_sighting"
69.31,-38.51,"no_encounter"
55.33,-37.48,"no_sperm_whale_sighting"
53.28,-37.33,"no_sperm_whale_sighting"
45.49,-25.2,"no_sperm_whale_sighting"
41.33,-5.5,"no_encounter"
37.5,-30,"no_encounter"
58.96,-2.5,"no_sperm_whale_sighting"
58.66,8.25,"no_encounter"
59.66,-36.65,"no_sperm_whale_sighting"
77.48,-36.65,"no_encounter"
64.81,-36.03,"no_encounter"
37.65,-28.66,"no_sperm_whale_sighting"
41.05,-27.96,"no_encounter"
48.35,-25.2,"no_encounter"
55.9,-34.76,"no_encounter"
79.66,7.56,"no_sperm_whale_sighting"
73.21,-17.19,"no_encounter"
41.41,-23.26,"no_encounter"
38.16,-20.83,"no_encounter"
77.5,-28.86,"no_encounter"
41.66,-4.83,"no_sperm_whale_sighting"
44.75,-12.14,"no_sperm_whale_sighting"
56.11,-3.68,"no_encounter"
42.45,-23.65,"no_encounter"
47.66,-26.75,"no_sperm_whale_sighting"
48.53,-25.31,"no_encounter"
30.63,-33.91,"no_sperm_whale_sighting"
46.28,-25.78,"no_sperm_whale_sighting"
35.05,-34.3,"no_encounter"
48.15,-36.38,"no_encounter"
64.63,-34.23,"no_encounter"
79.71,-37.65,"no_sperm_whale_sighting"
40.21,-22.48,"no_encounter"
44.63,-26.63,"no_encounter"
50.33,-20.2,"no_encounter"
76,-24.3,"no_encounter"
39.98,-5.46,"no_encounter"
47.93,-26.4,"no_sperm_whale_sighting"
42,-24.83,"no_sperm_whale_sighting"
32.23,-31.75,"no_encounter"
60,-35.08,"no_encounter"
35.8,-26.9,"no_sperm_whale_sighting"
60,-29.71,"no_sperm_whale_sighting"
66.41,-34.3,"no_sperm_whale_sighting"
36.55,-26.56,"no_encounter"
47,-24.25,"no_encounter"
77.01,-39.48,"no_encounter"
57.9,-28.5,"no_sperm_whale_sighting"
71.83,-27.48,"no_encounter"
45.26,-13.65,"no_encounter"
36.23,-24.18,"no_sperm_whale_sighting"
38.68,-18.91,"no_encounter"
58.16,-3.71,"no_encounter"
27,-39.35,"no_encounter"
57.76,-34.71,"no_sperm_whale_sighting"
42.16,-17.08,"no_sperm_whale_sighting"
76.5,-38.11,"no_encounter"
32.45,-26,"no_sperm_whale_sighting"
30.58,-30.5,"no_sperm_whale_sighting"
50.05,-16.75,"no_sperm_whale_sighting"
50.45,-35.96,"no_encounter"
46.46,-0.33,"no_encounter"
63.66,-35.41,"no_sperm_whale_sighting"
47.33,-24.76,"no_encounter"
31.48,-36,"no_encounter"
73.16,-33.35,"no_encounter"
51.26,-26.46,"no_encounter"
60,-36.2,"no_sperm_whale_sighting"
31.4,-37.75,"no_encounter"
79.81,-35.35,"no_encounter"
80.83,-33.85,"no_encounter"
54.86,-14.15,"no_encounter"
44.65,-32.83,"no_sperm_whale_sighting"
45.33,-13.3,"no_sperm_whale_sighting"
36,-25.95,"no_sperm_whale_sighting"
45.2,-34.41,"no_encounter"
58.66,-2.85,"no_encounter"
56.65,-35.35,"no_encounter"
33.05,-37.54,"no_encounter"
67,-37.88,"no_encounter"
30.18,-33.21,"no_encounter"
69.86,-34.35,"no_encounter"
43.58,-23.46,"no_sperm_whale_sighting"
52.6,0.93,"no_encounter"
47.36,-13.48,"no_sperm_whale_sighting"
64.85,-28.45,"no_sperm_whale_sighting"
35.5,-25.16,"no_sperm_whale_sighting"
75.48,-27.38,"no_encounter"
47.03,-1.93,"no_encounter"
37.73,-34.96,"no_sperm_whale_sighting"
46.55,-26.03,"no_sperm_whale_sighting"
42.45,-33.51,"no_encounter"
66.75,7.06,"no_sperm_whale_sighting"
44.18,-11.2,"no_sperm_whale_sighting"
64.4,-35.06,"no_encounter"
73.33,-35.16,"no_sperm_whale_sighting"
49.06,-24.1,"no_encounter"
78.5,-37.83,"no_encounter"
71.5,-36,"no_sperm_whale_sighting"
59.13,-23.42,"no_sperm_whale_sighting"
61,-35.9,"no_sperm_whale_sighting"
66.11,-5.33,"no_sperm_whale_sighting"
50,-19.13,"no_sperm_whale_sighting"
76.63,-38.25,"no_encounter"
49.68,-20.33,"no_sperm_whale_sighting"
48.5,0.68,"no_sperm_whale_sighting"
31.01,-36.66,"no_sperm_whale_sighting"
56.76,17.76,"no_encounter"
44.43,-14.26,"no_sperm_whale_sighting"
78.75,-38.86,"no_sperm_whale_sighting"
51.81,-33.78,"no_sperm_whale_sighting"
45.26,-7.11,"no_encounter"
77,-37.78,"no_sperm_whale_sighting"
54.8,-7,"no_encounter"
40.76,-5.7,"no_sperm_whale_sighting"
42.3,-3.55,"no_sperm_whale_sighting"
51.86,-38.86,"no_sperm_whale_sighting"
70.48,-37.61,"no_sperm_whale_sighting"
41.93,-18.3,"no_encounter"
42.16,-12.75,"no_encounter"
53.86,-14.84,"no_encounter"
49.23,-36.76,"no_encounter"
47.76,-27.06,"no_sperm_whale_sighting"
71.36,-34,"no_encounter"
51.33,-2.48,"no_encounter"
49.85,-36.51,"no_encounter"
42.66,-36.5,"no_encounter"
46.8,-34.96,"no_sperm_whale_sighting"
50.66,-15.81,"no_encounter"
64.36,-38.9,"no_encounter"
56.9,15.85,"no_sperm_whale_sighting"
30.6,-35.66,"no_encounter"
55.55,-3.55,"no_encounter"
53.61,-37.36,"no_encounter"
29.96,-35.41,"no_sperm_whale_sighting"
51.26,-27.83,"no_sperm_whale_sighting"
69.56,-35.11,"no_encounter"
68.4,-34.36,"no_sperm_whale_sighting"
55.58,-37.21,"no_sperm_whale_sighting"
48.1,-36.3,"no_sperm_whale_sighting"
46.15,-34.9,"no_encounter"
39.58,-22.75,"no_sperm_whale_sighting"
71.03,-34.51,"no_sperm_whale_sighting"
59.58,-19.98,"no_encounter"
70.16,-29.5,"no_sperm_whale_sighting"
42,-5.16,"no_encounter"
42.36,-15.23,"no_encounter"
53.83,-1.33,"no_encounter"
62.33,-39.2,"no_sperm_whale_sighting"
45.66,-2.76,"no_sperm_whale_sighting"
38.15,-22.43,"no_encounter"
73.5,-34.83,"no_encounter"
67.2,-33.97,"no_sperm_whale_sighting"
46.66,-25.83,"no_encounter"
52.5,-39.98,"no_sperm_whale_sighting"
38.81,-18.01,"no_sperm_whale_sighting"
55.66,-4.2,"no_sperm_whale_sighting"
44.41,-26.8,"no_encounter"
49.98,-28.83,"no_encounter"
67.42,-35.33,"no_sperm_whale_sighting"
41.45,-20.46,"no_encounter"
67.68,-33.75,"no_encounter"
36.9,-25,"no_encounter"
73.41,-34.3,"no_sperm_whale_sighting"
69.13,-35.16,"no_sperm_whale_sighting"
79,-35,"no_encounter"
27.88,-35.8,"no_sperm_whale_sighting"
60.83,-34,"no_sperm_whale_sighting"
46.03,-10.88,"no_encounter"
76.45,6.86,"no_encounter"
59.18,-27.51,"no_encounter"
48,-23.96,"no_sperm_whale_sighting"
41.61,-25.73,"no_sperm_whale_sighting"
48.86,-7.25,"no_sperm_whale_sighting"
76.86,-33.96,"no_sperm_whale_sighting"
77.16,6,"no_encounter"
64.43,-36.18,"no_sperm_whale_sighting"
48.06,-26.9,"no_encounter"
55.7,-4.3,"no_sperm_whale_sighting"
45.33,-31.9,"no_sperm_whale_sighting"
58.16,18.75,"no_encounter"
28.06,-38.06,"no_sperm_whale_sighting"
63.88,-37.63,"no_sperm_whale_sighting"
35,-26.36,"no_sperm_whale_sighting"
68.96,-36.4,"no_sperm_whale_sighting"
65.91,-20.66,"no_sperm_whale_sighting"
70.21,-34.48,"no_sperm_whale_sighting"
70.03,7.4,"no_encounter"
49.26,2.6,"no_sperm_whale_sighting"
59.6,-39.16,"no_sperm_whale_sighting"
35.18,-25.66,"no_encounter"
76,-24,"no_sperm_whale_sighting"
59.75,-20.8,"no_sperm_whale_sighting"
53.5,-4.66,"no_encounter"
62.23,-36.18,"no_sperm_whale_sighting"
63.75,-38,"no_sperm_whale_sighting"
45.2,-2.3,"no_encounter"
47.2,-26.46,"no_encounter"
78.8,-39.81,"no_sperm_whale_sighting"
40,-25.25,"no_sperm_whale_sighting"
54.26,-15.23,"no_sperm_whale_sighting"
78.41,-38.96,"no_encounter"
43.5,-23.5,"no_encounter"
71.65,-35.66,"no_sperm_whale_sighting"
50.26,-29.1,"no_sperm_whale_sighting"
77.2,-38.5,"no_sperm_whale_sighting"
50.75,-18.5,"no_sperm_whale_sighting"
67.33,-35,"no_sperm_whale_sighting"
48.5,-10.03,"no_sperm_whale_sighting"
41.38,-19.05,"no_sperm_whale_sighting"
35,-27.33,"no_sperm_whale_sighting"
47.23,9.48,"no_encounter"
53.4,-4.48,"no_sperm_whale_sighting"
45.26,-38.66,"no_encounter"
79.2,-35.08,"no_sperm_whale_sighting"
32.03,-35.58,"no_sperm_whale_sighting"
76.41,-33.66,"no_sperm_whale_sighting"
35.15,-33.45,"no_encounter"
80.56,-37.75,"no_encounter"
44.75,-2.76,"no_encounter"
44.43,-14.51,"no_encounter"
41.1,-30.05,"no_sperm_whale_sighting"
43.5,-23.5,"no_encounter"
63.06,-33,"no_encounter"
31,-38.61,"no_sperm_whale_sighting"
39.35,-26.76,"no_encounter"
48.5,-26.5,"no_encounter"
81.95,-32.66,"no_sperm_whale_sighting"
35.28,-32.51,"no_encounter"
68.63,-36.6,"no_sperm_whale_sighting"
42.61,-26.38,"no_sperm_whale_sighting"
54.28,-16.66,"no_sperm_whale_sighting"
58.88,-28.48,"no_encounter"
40.13,-22.26,"no_encounter"
30.66,-39.1,"no_sperm_whale_sighting"
54.03,-16.55,"no_sperm_whale_sighting"
43.83,-12.23,"no_sperm_whale_sighting"
41.18,-5.88,"no_sperm_whale_sighting"
49.31,-24.26,"no_sperm_whale_sighting"
40.7,-6.16,"no_encounter"
42.91,-37.71,"no_sperm_whale_sighting"
48.56,-35.75,"no_sperm_whale_sighting"
71.51,-37.5,"no_encounter"
34.45,-37.91,"no_sperm_whale_sighting"
31.23,-36.56,"no_sperm_whale_sighting"
42.85,-2.93,"no_encounter"
44.2,-12,"no_sperm_whale_sighting"
77.23,-38.16,"no_sperm_whale_sighting"
68.5,-32.06,"no_encounter"
62.3,-34.86,"no_encounter"
59.93,-36.01,"no_sperm_whale_sighting"
77.48,5.95,"no_encounter"
32.45,-26,"no_encounter"
26.43,-34.61,"no_encounter"
79.66,7.18,"no_encounter"
45.83,-34.75,"no_sperm_whale_sighting"
75.31,6.71,"no_encounter"
77.72,-37.47,"no_sperm_whale_sighting"
41.6,-2.4,"no_encounter"
33,-38.61,"no_sperm_whale_sighting"
43.38,-5.75,"no_sperm_whale_sighting"
69.66,-33.56,"no_sperm_whale_sighting"
50.58,-9.61,"no_sperm_whale_sighting"
44.26,-14.96,"no_sperm_whale_sighting"
77.01,-27.41,"no_encounter"
31.85,-38.35,"no_encounter"
41.93,-10.66,"no_sperm_whale_sighting"
52.88,-36.43,"no_sperm_whale_sighting"
56.83,-35.35,"no_sperm_whale_sighting"
43.66,-24.63,"no_encounter"
42.13,-14.66,"no_encounter"
38.65,-18.36,"no_encounter"
39,-26.66,"no_sperm_whale_sighting"
44.16,-6.83,"no_encounter"
45.01,-39.83,"no_sperm_whale_sighting"
39.2,-26.08,"no_sperm_whale_sighting"
74.18,-33.93,"no_sperm_whale_sighting"
73.26,-35.51,"no_sperm_whale_sighting"
83.26,-33.08,"no_sperm_whale_sighting"
56.16,-35.31,"no_sperm_whale_sighting"
34.01,-30.86,"no_sperm_whale_sighting"
41.21,-22.23,"no_sperm_whale_sighting"
43.45,-24.16,"no_sperm_whale_sighting"
54.3,-3.96,"no_sperm_whale_sighting"
41.18,-23.93,"no_sperm_whale_sighting"
34.13,-39.48,"no_sperm_whale_sighting"
55.21,11.85,"no_encounter"
42.91,-24.28,"no_sperm_whale_sighting"
75.41,-18.2,"no_encounter"
51,-36.85,"no_encounter"
35.61,-25.76,"no_sperm_whale_sighting"
60,-38.7,"no_sperm_whale_sighting"
43,-5.08,"no_encounter"
30,-32.57,"no_encounter"
43.18,-23.93,"no_encounter"
55,-35.93,"no_sperm_whale_sighting"
63.95,-36.06,"no_encounter"
81.83,-35.66,"no_sperm_whale_sighting"
43.76,-37.68,"no_sperm_whale_sighting"
69.83,-6.53,"no_sperm_whale_sighting"
55.66,-4.08,"no_sperm_whale_sighting"
30.31,-37.93,"no_encounter"
42,-24.25,"no_encounter"
74.06,-25.31,"no_sperm_whale_sighting"
33.58,-25.96,"no_sperm_whale_sighting"
32.06,-35.21,"no_encounter"
37.83,-23.15,"no_encounter"
79.16,-37.48,"no_sperm_whale_sighting"
48.45,-26.73,"no_encounter"
56.63,-2.48,"no_encounter"
50.23,-25.15,"no_sperm_whale_sighting"
43.85,-35.45,"no_sperm_whale_sighting"
67.85,-37,"no_encounter"
78.05,-36.48,"no_sperm_whale_sighting"
71.7,-35.46,"no_sperm_whale_sighting"
75.83,-37.43,"no_encounter"
75.7,-33.25,"no_sperm_whale_sighting"
51.33,-31.83,"no_sperm_whale_sighting"
58.66,-40.16,"no_encounter"
37,-23.98,"no_encounter"
41,-14.5,"no_sperm_whale_sighting"
56.5,-34.28,"no_sperm_whale_sighting"
77.53,-38.01,"no_encounter"
37,-38.78,"no_encounter"
51.91,-34.7,"no_sperm_whale_sighting"
74.68,-36.78,"no_sperm_whale_sighting"
53.61,-17.03,"no_sperm_whale_sighting"
44.7,-8.75,"no_encounter"
69.83,-35.33,"no_encounter"
56.98,-35.95,"no_sperm_whale_sighting"
64.6,-36.61,"no_sperm_whale_sighting"
50,-17.41,"no_encounter"
83.33,-33.83,"no_sperm_whale_sighting"
54.83,-34.83,"no_sperm_whale_sighting"
66.96,-34.76,"no_sperm_whale_sighting"
43,-10.66,"no_sperm_whale_sighting"
33.31,-36,"no_encounter"
39.83,-28,"no_sperm_whale_sighting"
67.33,-34.46,"no_encounter"
29,-35.33,"no_sperm_whale_sighting"
47.45,-36.73,"no_encounter"
68.7,-33.78,"no_sperm_whale_sighting"
49.5,-10.16,"no_sperm_whale_sighting"
32.5,-30,"no_encounter"
38.5,-27.2,"no_sperm_whale_sighting"
38,-32.4,"no_encounter"
38.95,-24.25,"no_sperm_whale_sighting"
46.65,-40.12,"no_sperm_whale_sighting"
39.35,-27.41,"no_sperm_whale_sighting"
43,-23.93,"no_encounter"
40.53,-16.16,"no_encounter"
55.08,-3.25,"no_sperm_whale_sighting"
60.56,-38.03,"no_sperm_whale_sighting"
42.43,-6.96,"no_encounter"
44.68,-7.08,"no_encounter"
29.46,-37.2,"no_encounter"
35,-37.56,"no_encounter"
35.41,-27.1,"no_sperm_whale_sighting"
62.83,-31.68,"no_sperm_whale_sighting"
55.11,-3.86,"no_sperm_whale_sighting"
30.13,-38,"no_encounter"
39.03,-26.96,"no_sperm_whale_sighting"
62.18,-38.46,"no_sperm_whale_sighting"
71.25,-6.08,"no_sperm_whale_sighting"
56.83,-3,"no_encounter"
69.96,-37.28,"no_sperm_whale_sighting"
46.48,-3.5,"no_sperm_whale_sighting"
51.45,-4.33,"no_sperm_whale_sighting"
28.66,-37.66,"no_encounter"
65.5,-36.5,"no_encounter"
55.85,-3.5,"no_sperm_whale_sighting"
41.66,-8.65,"no_encounter"
42.66,-15.31,"no_encounter"
47.23,-0.16,"no_encounter"
39.35,-5.41,"no_encounter"
70.51,-38.66,"no_encounter"
41,-23.06,"no_encounter"
57.46,-20.26,"no_encounter"
45.53,-25.05,"no_sperm_whale_sighting"
66.31,-35.16,"no_sperm_whale_sighting"
68.8,-34.71,"no_sperm_whale_sighting"
38.68,-36.75,"no_sperm_whale_sighting"
64.58,-35.25,"no_sperm_whale_sighting"
44.66,-11.7,"no_sperm_whale_sighting"
43.33,-7.55,"no_sperm_whale_sighting"
45.66,-10.75,"no_encounter"
76.75,-39.11,"no_sperm_whale_sighting"
47,1.46,"no_encounter"
74,-37.01,"no_encounter"
66.03,-34.98,"no_sperm_whale_sighting"
48.51,-36.9,"no_sperm_whale_sighting"
51.56,-18.66,"no_sperm_whale_sighting"
70.46,-36.23,"no_sperm_whale_sighting"
68.1,-34.4,"no_sperm_whale_sighting"
67.25,-36.94,"no_encounter"
35.4,-25.1,"no_encounter"
45.21,-1.21,"no_encounter"
39.66,-19.88,"no_encounter"
49.46,-37.63,"no_encounter"
42.66,-4.53,"no_encounter"
45,-8.85,"no_sperm_whale_sighting"
61.11,-25.45,"no_encounter"
38.88,-31.36,"no_sperm_whale_sighting"
71.51,-7.15,"no_encounter"
79.83,-20.71,"no_sperm_whale_sighting"
44.78,-12.41,"no_sperm_whale_sighting"
56.38,-35.85,"no_sperm_whale_sighting"
65.48,-33.55,"no_sperm_whale_sighting"
51.83,-7.91,"no_encounter"
40.81,-3.76,"no_encounter"
71.03,-34.51,"no_encounter"
38.65,-25.66,"no_encounter"
40.8,-21.4,"no_sperm_whale_sighting"
36.75,-26.95,"no_encounter"
52.41,-27.7,"no_sperm_whale_sighting"
30,-38.66,"no_encounter"
58.26,-25.43,"no_encounter"
40.33,-5.28,"no_encounter"
81.66,-37.3,"no_sperm_whale_sighting"
45,-39.7,"no_encounter"
42.11,-27.86,"no_encounter"
71.66,-38.35,"no_encounter"
27,-39.96,"no_sperm_whale_sighting"
27.35,-37.85,"no_encounter"
79.33,-36.95,"no_encounter"
82.18,-23.3,"no_encounter"
39.71,-35.3,"no_encounter"
44.43,-12.22,"no_encounter"
27.95,-35.2,"no_sperm_whale_sighting"
36.53,-35.03,"no_encounter"
65.46,-34.75,"no_sperm_whale_sighting"
50.95,-24.28,"no_sperm_whale_sighting"
54.6,-37.35,"no_sperm_whale_sighting"
39.5,-25.63,"no_encounter"
30,-37.1,"no_encounter"
59.51,-33.93,"no_encounter"
36.76,-25.26,"no_sperm_whale_sighting"
43.33,-30.91,"no_sperm_whale_sighting"
36.58,-30.56,"no_encounter"
51.76,-2.03,"no_encounter"
69.28,-7.33,"no_sperm_whale_sighting"
42.73,-36.73,"no_encounter"
57.03,-34.03,"no_sperm_whale_sighting"
46.01,-13.5,"no_sperm_whale_sighting"
45.56,-26.91,"no_encounter"
43.98,-12.38,"no_encounter"
78.5,-32.16,"no_sperm_whale_sighting"
47.33,-13.33,"no_sperm_whale_sighting"
57.41,-22.31,"no_sperm_whale_sighting"
82.13,-38.48,"no_encounter"
48.05,-38.31,"no_sperm_whale_sighting"
50.2,2.28,"no_sperm_whale_sighting"
73.48,-33.65,"no_sperm_whale_sighting"
